"","species","time_length","phenochange","min","max","names"
"256",80,15,-0.00719314396057329,-0.247425893752547,0.136609558394563,15.8
"257",81,15,0.0470476717202038,-0.121185473398344,0.210684140728461,15.81
"258",82,15,0.0379560796593803,-0.126929902436107,0.18727432611384,15.82
"259",83,15,0.0227617164133208,-0.166014952439561,0.169013102336464,15.83
"260",84,15,0.0521259680410578,-0.112899930627683,0.219430018406345,15.84
"261",85,15,0.0578369129135771,-0.0991617973311773,0.2335921078342,15.85
"262",86,15,0.0533513786434252,-0.101231450841458,0.210853603070949,15.86
"263",87,15,0.0489236857349957,-0.107446914198586,0.205750526389981,15.87
"264",88,15,0.052497436276219,-0.0949676035691916,0.211307009512324,15.88
"185",9,15,0.0347147034641216,-0.128509885262086,0.178714817726841,15.9
"265",1,20,-0.0351722065147383,-0.149238499625419,0.0756183333709648,20.1
"274",10,20,-0.0225651330769753,-0.130431951697586,0.102531367023514,20.1
"275",11,20,-0.0109913703294115,-0.110433543820025,0.128843942303829,20.11
"276",12,20,-0.0259288321169555,-0.140099770418684,0.0987215395500436,20.12
"277",13,20,-0.0241708906992505,-0.133383466522507,0.101339677659941,20.13
"278",14,20,-0.03620532067499,-0.153498011477022,0.0773650600141269,20.14
"279",15,20,-0.0238079912345705,-0.136244495464108,0.105534132755352,20.15
"280",16,20,-0.0316744835499324,-0.147289634636524,0.0874498580095804,20.16
"281",17,20,-0.0114532373452214,-0.112406500385496,0.130318158132386,20.17
"282",18,20,-0.0473181852582336,-0.179925484325614,0.0546804667226915,20.18
"283",19,20,-0.0619813522237519,-0.210903799387978,0.0345887070869707,20.19
"266",2,20,-0.0405858196459981,-0.161610431485361,0.0644665692047781,20.2
"284",20,20,-0.0381858014509232,-0.162248097035204,0.0748701375775889,20.2
"285",21,20,-0.0494623340112185,-0.182612289187618,0.0535803678954976,20.21
"286",22,20,-0.0280419916710788,-0.143392219199155,0.0968961536149512,20.22
"287",23,20,-0.0105828942355149,-0.111377111085929,0.132376414794858,20.23
"288",24,20,-0.0333511947566886,-0.151666691697146,0.0849627400949349,20.24
"289",25,20,-0.0481548246707134,-0.178489623817767,0.0554532540176592,20.25
"290",26,20,-0.00784628749912697,-0.111276365174364,0.144996944030887,20.26
"291",27,20,-0.0472400394576612,-0.186230376414248,0.0624244086961213,20.27
"292",28,20,-0.0239125022674946,-0.135021563649378,0.103193538665155,20.28
"293",29,20,-0.0283645909489135,-0.143287487388452,0.0907754669083212,20.29
